,--genes,--cells,--strains,--tissue-depth,--output-cell-fraction,--output-cells-random,--input-fraction,--input-signal-depth,--alpha-esm,--esms,--esm-threshold,--delay,--window-size,--function
7485,232,125,13,0,1.0,,0.61161,13,0.093337,11,30.569831,0,7,parity
7486,228,512,16,0,1.0,,0.14683,5,0.01851,20,89.917702,0,7,parity
7487,69,64,19,0,1.0,,0.685397,12,0.01362,12,60.992513,0,7,parity
7488,130,343,10,0,1.0,,0.269621,1,0.038072,19,77.424231,0,7,parity
7489,346,1728,13,0,1.0,,0.506834,14,0.024853,16,74.473714,0,7,parity
7490,291,216,17,0,1.0,,0.691923,8,0.005598,13,88.786842,0,7,parity
7491,30,2197,14,0,1.0,,0.467434,9,0.072901,13,87.213119,0,7,parity
7492,113,1331,19,0,1.0,,0.554221,4,0.009531,2,13.196734,0,7,parity
7493,221,729,8,0,1.0,,0.485302,15,0.025088,15,40.317534,0,7,parity
7494,123,125,15,0,1.0,,0.219848,14,0.009269,1,23.021783,0,7,parity
7495,465,216,20,0,1.0,,0.581415,10,0.008625,16,78.707161,0,7,parity
7496,110,3375,10,0,1.0,,0.745205,4,0.00732,2,13.463086,0,7,parity
7497,181,1728,15,0,1.0,,0.164633,4,0.025831,5,60.372238,0,7,parity
7498,86,729,14,0,1.0,,0.754646,13,0.008332,14,29.737247,0,7,parity
7499,79,512,4,0,1.0,,0.898859,12,0.03285,20,84.763235,0,7,parity
7500,188,512,8,0,1.0,,0.916587,6,0.007259,11,65.613445,0,7,parity
7501,173,512,19,0,1.0,,0.810739,9,0.007299,19,62.209986,0,7,parity
7502,470,64,16,0,1.0,,0.336108,15,0.005669,9,44.552918,0,7,parity
7503,221,343,15,0,1.0,,0.374729,5,0.005683,7,83.835552,0,7,parity
7504,92,27,14,0,1.0,,0.368935,7,0.012318,11,30.21249,0,7,parity
7505,84,8,6,0,1.0,,0.198182,4,0.007636,16,85.141287,0,7,parity
7506,133,729,11,0,1.0,,0.414946,14,0.38185,11,39.187331,0,7,parity
7507,358,729,10,0,1.0,,0.320513,7,0.015931,6,75.970585,0,7,parity
7508,441,729,19,0,1.0,,0.990788,7,0.012123,20,57.198473,0,7,parity
7509,342,1000,17,0,1.0,,0.507899,11,0.014326,2,59.559794,0,7,parity
7510,394,1000,3,0,1.0,,0.401908,4,0.031783,9,10.050613,0,7,parity
7511,216,27,8,0,1.0,,0.264051,11,0.10034,4,89.704487,0,7,parity
7512,493,27,7,0,1.0,,0.924043,13,0.193783,0,89.852619,0,7,parity
7513,52,1728,14,0,1.0,,0.721776,9,0.010207,14,79.836211,0,7,parity
7514,81,2744,6,0,1.0,,0.621631,8,0.057062,15,18.013508,0,7,parity
7515,435,1,15,0,1.0,,0.177595,1,0.024446,19,27.103183,0,7,parity
7516,14,343,3,0,1.0,,0.733619,5,0.749215,2,25.85525,0,7,parity
7517,284,729,14,0,1.0,,0.565247,5,0.014491,11,88.172182,0,7,parity
7518,265,729,5,0,1.0,,0.570744,7,0.036985,4,29.432379,0,7,parity
7519,83,27,15,0,1.0,,0.446642,13,0.016379,1,46.835305,0,7,parity
7520,350,512,8,0,1.0,,0.790393,11,0.006057,5,81.83964,0,7,parity
7521,323,8,14,0,1.0,,0.789669,7,0.013918,13,55.664181,0,7,parity
7522,93,2197,9,0,1.0,,0.954134,3,0.012138,14,30.699504,0,7,parity
7523,64,27,14,0,1.0,,0.263696,5,0.025126,19,41.310409,0,7,parity
7524,237,216,1,0,1.0,,0.417201,8,0.035696,1,75.647197,0,7,parity
7525,55,3375,16,0,1.0,,0.487212,13,0.325923,12,34.678568,0,7,parity
7526,433,1728,13,0,1.0,,0.742326,8,0.014825,17,41.478883,0,7,parity
7527,185,216,6,0,1.0,,0.183743,12,0.009442,11,87.302631,0,7,parity
7528,205,729,6,0,1.0,,0.755101,7,0.015986,1,48.760755,0,7,parity
7529,366,343,9,0,1.0,,0.898985,4,0.682762,15,57.810126,0,7,parity
7530,86,3375,19,0,1.0,,0.98229,15,0.015991,15,44.539581,0,7,parity
7531,392,1331,19,0,1.0,,0.163059,15,0.009163,6,29.971781,0,7,parity
7532,495,2744,7,0,1.0,,0.425258,14,0.006563,11,34.508539,0,7,parity
7533,27,1728,3,0,1.0,,0.495903,11,0.051114,15,61.05592,0,7,parity
7534,96,64,2,0,1.0,,0.616495,1,0.007387,8,50.120313,0,7,parity
7535,162,27,16,0,1.0,,0.370266,4,0.6047,7,56.542181,0,7,parity
7536,78,1728,13,0,1.0,,0.375819,10,0.009048,9,56.942856,0,7,parity
7537,110,3375,1,0,1.0,,0.626185,11,0.024184,20,77.017674,0,7,parity
7538,220,343,9,0,1.0,,0.468577,4,0.005819,14,29.833555,0,7,parity
7539,261,1728,17,0,1.0,,0.952166,9,0.082871,11,50.767082,0,7,parity
7540,115,216,12,0,1.0,,0.828492,1,0.015318,0,42.507643,0,7,parity
7541,257,8,15,0,1.0,,0.931119,1,0.028404,9,48.566469,0,7,parity
7542,117,729,20,0,1.0,,0.985407,9,0.017722,19,97.976871,0,7,parity
7543,192,216,9,0,1.0,,0.5682,5,0.00943,16,44.352839,0,7,parity
7544,31,1000,12,0,1.0,,0.885633,9,0.029457,17,84.095698,0,7,parity
7545,319,2197,8,0,1.0,,0.98637,11,0.02419,17,70.478016,0,7,parity
7546,416,125,18,0,1.0,,0.845353,5,0.038735,4,65.347821,0,7,parity
7547,330,3375,13,0,1.0,,0.906386,14,0.007447,2,63.7437,0,7,parity
7548,330,2197,11,0,1.0,,0.102186,12,0.008746,16,43.06682,0,7,parity
7549,369,512,20,0,1.0,,0.751508,15,0.023345,13,23.319368,0,7,parity
7550,302,8,20,0,1.0,,0.661471,5,0.022631,5,31.888473,0,7,parity
7551,410,216,2,0,1.0,,0.756017,13,0.076337,18,61.001983,0,7,parity
7552,331,125,7,0,1.0,,0.353855,4,0.035315,13,90.792454,0,7,parity
7553,420,343,6,0,1.0,,0.991353,1,0.018309,12,43.056587,0,7,parity
7554,369,729,7,0,1.0,,0.228345,7,0.038897,4,60.937074,0,7,parity
7555,429,343,11,0,1.0,,0.757799,3,0.010523,20,29.076675,0,7,parity
7556,491,1728,8,0,1.0,,0.459129,5,0.013243,4,93.23176,0,7,parity
7557,368,1,14,0,1.0,,0.311206,15,0.010903,14,17.729384,0,7,parity
7558,484,3375,6,0,1.0,,0.908587,15,0.055848,6,15.703154,0,7,parity
7559,23,1,9,0,1.0,,0.417268,14,0.02027,19,45.159102,0,7,parity
7560,336,216,16,0,1.0,,0.370564,10,0.005643,5,50.401376,0,7,parity
7561,365,1728,15,0,1.0,,0.475058,9,0.008586,2,39.126179,0,7,parity
7562,112,2744,12,0,1.0,,0.797426,8,0.073028,18,86.689313,0,7,parity
7563,395,64,2,0,1.0,,0.684613,14,0.005992,7,68.957988,0,7,parity
7564,236,1728,2,0,1.0,,0.820363,12,0.054399,11,77.181864,0,7,parity
7565,132,8,10,0,1.0,,0.218854,13,0.018546,4,74.994902,0,7,parity
7566,26,512,17,0,1.0,,0.594123,12,0.01333,1,62.696091,0,7,parity
7567,129,3375,2,0,1.0,,0.81474,8,0.49732,8,95.629402,0,7,parity
7568,60,343,12,0,1.0,,0.720465,2,0.037252,12,68.277194,0,7,parity
7569,58,8,14,0,1.0,,0.24232,1,0.165529,9,64.461023,0,7,parity
7570,328,8,9,0,1.0,,0.916409,1,0.007314,8,49.217563,0,7,parity
7571,193,1,14,0,1.0,,0.25484,9,0.007877,14,58.99655,0,7,parity
7572,214,1,4,0,1.0,,0.356019,14,0.052657,20,95.523023,0,7,parity
7573,217,8,13,0,1.0,,0.119073,3,0.07798,19,24.805151,0,7,parity
7574,262,3375,16,0,1.0,,0.60392,4,0.007377,6,59.422517,0,7,parity
7575,272,216,15,0,1.0,,0.441644,10,0.061209,13,22.211641,0,7,parity
7576,138,343,16,0,1.0,,0.198969,6,0.017319,11,68.86608,0,7,parity
7577,36,1000,9,0,1.0,,0.225553,13,0.007223,20,51.852081,0,7,parity
7578,112,125,14,0,1.0,,0.795218,15,0.068562,11,71.067841,0,7,parity
7579,153,64,19,0,1.0,,0.666084,5,0.010463,16,87.10608,0,7,parity
7580,129,1000,10,0,1.0,,0.946713,8,0.013095,18,60.496632,0,7,parity
7581,433,2197,18,0,1.0,,0.466225,13,0.024436,7,77.907168,0,7,parity
7582,245,27,8,0,1.0,,0.257502,9,0.016605,13,50.824996,0,7,parity
7583,211,512,1,0,1.0,,0.372465,12,0.014524,4,83.169953,0,7,parity
7584,435,3375,20,0,1.0,,0.504895,15,0.005574,13,81.516183,0,7,parity
7585,319,8,17,0,1.0,,0.5099,7,0.009231,10,92.566326,0,7,parity
7586,195,216,15,0,1.0,,0.277462,8,0.418144,7,78.489527,0,7,parity
7587,290,64,6,0,1.0,,0.611314,9,0.018834,2,30.081091,0,7,parity
7588,398,2744,8,0,1.0,,0.998385,5,0.005978,18,12.441052,0,7,parity
7589,54,343,19,0,1.0,,0.317396,6,0.00979,17,63.502582,0,7,parity
7590,305,64,10,0,1.0,,0.790045,6,0.226189,6,32.552265,0,7,parity
7591,263,8,4,0,1.0,,0.761028,15,0.021411,20,78.641021,0,7,parity
7592,24,27,5,0,1.0,,0.645272,10,0.007171,4,87.637347,0,7,parity
7593,481,8,7,0,1.0,,0.608935,2,0.069352,18,74.902328,0,7,parity
7594,326,512,19,0,1.0,,0.995915,11,0.178446,0,29.370308,0,7,parity
7595,61,1331,3,0,1.0,,0.385118,7,0.039257,18,41.962402,0,7,parity
7596,303,512,18,0,1.0,,0.254715,13,0.007084,0,65.410074,0,7,parity
7597,88,125,16,0,1.0,,0.743701,11,0.232807,8,96.851682,0,7,parity
7598,20,343,19,0,1.0,,0.68255,13,0.006668,2,20.452376,0,7,parity
7599,434,2744,14,0,1.0,,0.434803,4,0.007628,4,64.605277,0,7,parity
7600,463,3375,2,0,1.0,,0.610642,7,0.006494,12,37.146847,0,7,parity
7601,232,125,13,0,1.0,,0.711599,1,0.058888,16,27.199285,0,7,parity
7602,127,1728,8,0,1.0,,0.442869,2,0.046985,10,87.529208,0,7,parity
7603,423,27,5,0,1.0,,0.81668,9,0.019549,15,30.868922,0,7,parity
7604,199,512,19,0,1.0,,0.423911,7,0.006128,12,72.911806,0,7,parity
7605,58,3375,9,0,1.0,,0.32821,14,0.02137,15,42.365237,0,7,parity
7606,368,2744,7,0,1.0,,0.743349,14,0.011906,20,81.803822,0,7,parity
7607,239,125,13,0,1.0,,0.987747,5,0.011776,17,54.735627,0,7,parity
7608,126,1,8,0,1.0,,0.710039,7,0.006403,13,86.611778,0,7,parity
7609,18,27,9,0,1.0,,0.667918,8,0.009025,17,23.382669,0,7,parity
7610,211,8,15,0,1.0,,0.854379,1,0.035477,16,27.247708,0,7,parity
7611,185,8,8,0,1.0,,0.360165,6,0.302983,5,68.211957,0,7,parity
7612,187,512,19,0,1.0,,0.871602,14,0.01421,0,79.391629,0,7,parity
7613,212,8,2,0,1.0,,0.471504,13,0.005864,15,19.584313,0,7,parity
7614,244,216,3,0,1.0,,0.823095,4,0.098596,12,98.422571,0,7,parity
7615,209,2744,13,0,1.0,,0.609795,9,0.098908,0,54.702599,0,7,parity
7616,244,1728,4,0,1.0,,0.364333,1,0.015786,6,53.145925,0,7,parity
7617,407,512,19,0,1.0,,0.251227,7,0.266765,3,59.3302,0,7,parity
7618,367,1728,18,0,1.0,,0.786965,5,0.049032,13,19.067954,0,7,parity
7619,399,2197,17,0,1.0,,0.363251,11,0.027491,8,42.09294,0,7,parity
7620,84,8,5,0,1.0,,0.266385,4,0.021675,6,83.327346,0,7,parity
7621,433,27,20,0,1.0,,0.30078,3,0.055713,3,89.792025,0,7,parity
7622,303,216,16,0,1.0,,0.712036,15,0.019828,7,55.704371,0,7,parity
7623,193,3375,2,0,1.0,,0.723328,15,0.008254,4,25.947867,0,7,parity
7624,78,1,6,0,1.0,,0.106546,8,0.027682,20,65.69646,0,7,parity
7625,158,27,18,0,1.0,,0.49254,10,0.053254,0,84.689613,0,7,parity
7626,350,3375,16,0,1.0,,0.886379,5,0.031648,19,33.50867,0,7,parity
7627,53,2744,19,0,1.0,,0.111671,3,0.03823,9,85.794561,0,7,parity
7628,412,1728,17,0,1.0,,0.457013,10,0.019908,6,14.696356,0,7,parity
7629,498,1728,19,0,1.0,,0.561894,5,0.181923,13,86.325769,0,7,parity
7630,149,64,14,0,1.0,,0.981243,15,0.163824,10,98.026399,0,7,parity
7631,151,64,15,0,1.0,,0.215677,11,0.008486,4,37.5104,0,7,parity
7632,391,1331,17,0,1.0,,0.913404,5,0.018887,0,32.017809,0,7,parity
7633,432,3375,13,0,1.0,,0.448883,4,0.006186,19,28.551721,0,7,parity
7634,40,125,2,0,1.0,,0.239358,2,0.024508,19,28.012626,0,7,parity
7635,68,512,1,0,1.0,,0.213306,3,0.046861,3,65.399197,0,7,parity
7636,444,1,1,0,1.0,,0.979633,13,0.010781,3,47.270381,0,7,parity
7637,115,216,8,0,1.0,,0.696885,8,0.038989,16,80.21064,0,7,parity
7638,358,2197,4,0,1.0,,0.898174,13,0.138279,4,40.559681,0,7,parity
7639,492,1331,10,0,1.0,,0.828373,13,0.011533,17,80.691923,0,7,parity
7640,200,64,8,0,1.0,,0.800561,15,0.079341,16,41.340085,0,7,parity
7641,457,216,17,0,1.0,,0.454147,12,0.053169,8,79.683347,0,7,parity
7642,479,216,8,0,1.0,,0.463925,2,0.006618,15,72.248872,0,7,parity
7643,343,2197,18,0,1.0,,0.693742,12,0.0146,1,47.056353,0,7,parity
7644,32,8,10,0,1.0,,0.710662,2,0.010694,19,80.356706,0,7,parity
7645,26,1331,10,0,1.0,,0.231705,10,0.022659,12,16.429643,0,7,parity
7646,257,3375,7,0,1.0,,0.684191,5,0.033128,10,17.755557,0,7,parity
7647,208,343,5,0,1.0,,0.51599,1,0.013908,9,21.500952,0,7,parity
7648,95,2744,5,0,1.0,,0.474387,1,0.078682,10,85.772058,0,7,parity
7649,347,343,2,0,1.0,,0.292319,7,0.439764,19,84.260584,0,7,parity
7650,371,64,6,0,1.0,,0.255491,8,0.033297,10,44.243109,0,7,parity
7651,76,729,9,0,1.0,,0.95665,10,0.021212,18,53.997155,0,7,parity
7652,202,2744,4,0,1.0,,0.726703,3,0.03429,5,35.572265,0,7,parity
7653,349,64,7,0,1.0,,0.770413,12,0.012699,2,30.055105,0,7,parity
7654,409,1728,3,0,1.0,,0.340479,14,0.014926,17,19.129937,0,7,parity
7655,51,8,19,0,1.0,,0.496001,10,0.034469,9,74.336737,0,7,parity
7656,67,512,7,0,1.0,,0.509726,1,0.043344,16,25.793952,0,7,parity
7657,88,729,7,0,1.0,,0.463272,11,0.005876,14,84.241706,0,7,parity
7658,261,2744,11,0,1.0,,0.912694,10,0.007609,12,61.206187,0,7,parity
7659,51,8,8,0,1.0,,0.136594,14,0.008008,3,84.796359,0,7,parity
7660,467,2744,13,0,1.0,,0.432244,15,0.0233,20,89.831128,0,7,parity
7661,131,1728,16,0,1.0,,0.788303,7,0.044539,6,29.734109,0,7,parity
7662,134,2744,8,0,1.0,,0.957066,12,0.053006,1,76.771244,0,7,parity
7663,135,1728,11,0,1.0,,0.737599,8,0.036584,1,72.927082,0,7,parity
7664,60,125,12,0,1.0,,0.840945,11,0.075226,19,16.813887,0,7,parity
7665,398,1728,4,0,1.0,,0.649688,4,0.018689,3,98.632465,0,7,parity
7666,105,343,5,0,1.0,,0.615582,15,0.252681,1,57.694511,0,7,parity
7667,307,1,6,0,1.0,,0.496591,8,0.006486,11,41.521166,0,7,parity
7668,482,2744,9,0,1.0,,0.208266,1,0.018417,17,46.000398,0,7,parity
7669,451,27,7,0,1.0,,0.108368,12,0.201303,7,99.751984,0,7,parity
7670,340,64,3,0,1.0,,0.365211,4,0.009176,8,68.438578,0,7,parity
7671,377,1000,17,0,1.0,,0.525983,12,0.006078,8,92.761366,0,7,parity
7672,327,125,15,0,1.0,,0.191796,1,0.01868,2,11.54589,0,7,parity
7673,152,8,14,0,1.0,,0.208054,15,0.011103,2,14.170989,0,7,parity
7674,376,216,7,0,1.0,,0.517855,2,0.71431,18,10.841817,0,7,parity
7675,268,216,19,0,1.0,,0.688237,5,0.032248,16,85.199977,0,7,parity
7676,494,125,1,0,1.0,,0.307273,1,0.009901,14,73.447938,0,7,parity
7677,367,1000,16,0,1.0,,0.352465,4,0.485071,12,51.54719,0,7,parity
7678,483,1,18,0,1.0,,0.561667,8,0.009601,18,86.867487,0,7,parity
7679,473,125,7,0,1.0,,0.601891,10,0.010262,9,16.026179,0,7,parity
7680,254,2197,20,0,1.0,,0.59699,6,0.110912,15,80.937956,0,7,parity
7681,36,343,13,0,1.0,,0.391554,12,0.034669,10,70.22013,0,7,parity
7682,155,729,4,0,1.0,,0.893078,1,0.04145,6,71.415034,0,7,parity
7683,416,27,9,0,1.0,,0.916218,7,0.005888,1,88.807985,0,7,parity
7684,72,3375,20,0,1.0,,0.896048,8,0.006314,7,56.25124,0,7,parity
7685,348,512,15,0,1.0,,0.794137,7,0.019186,1,11.565251,0,7,parity
7686,45,1000,8,0,1.0,,0.285797,6,0.077192,0,45.374873,0,7,parity
7687,146,729,14,0,1.0,,0.256137,11,0.024953,20,38.371728,0,7,parity
7688,219,216,6,0,1.0,,0.277854,10,0.007369,20,68.114099,0,7,parity
7689,29,125,4,0,1.0,,0.949771,14,0.011189,15,72.643587,0,7,parity
7690,373,343,3,0,1.0,,0.655722,5,0.00955,1,30.684108,0,7,parity
7691,303,729,15,0,1.0,,0.371318,6,0.123382,11,11.722656,0,7,parity
7692,308,343,14,0,1.0,,0.765379,6,0.005785,6,70.261411,0,7,parity
7693,195,8,14,0,1.0,,0.974973,3,0.592114,14,75.819636,0,7,parity
7694,254,1728,6,0,1.0,,0.913499,3,0.041869,1,31.814644,0,7,parity
7695,211,1331,1,0,1.0,,0.989348,6,0.242284,19,14.189699,0,7,parity
7696,406,64,4,0,1.0,,0.550443,7,0.007603,0,99.399918,0,7,parity
7697,415,64,4,0,1.0,,0.812169,6,0.071673,16,30.495624,0,7,parity
7698,434,343,1,0,1.0,,0.6994,14,0.018006,4,63.829019,0,7,parity
7699,285,512,9,0,1.0,,0.951885,8,0.006575,17,24.076172,0,7,parity
7700,382,512,16,0,1.0,,0.822988,15,0.046313,10,62.811944,0,7,parity
7701,263,1,9,0,1.0,,0.915133,10,0.00963,11,85.731109,0,7,parity
7702,479,216,3,0,1.0,,0.291176,2,0.043937,3,43.481725,0,7,parity
7703,70,64,14,0,1.0,,0.225523,2,0.009888,7,97.166375,0,7,parity
7704,367,27,16,0,1.0,,0.672884,10,0.023181,16,28.112629,0,7,parity
7705,161,3375,8,0,1.0,,0.121308,2,0.007543,9,64.984174,0,7,parity
7706,88,125,8,0,1.0,,0.393578,12,0.025722,14,77.189587,0,7,parity
7707,428,512,19,0,1.0,,0.118661,15,0.086124,5,14.8174,0,7,parity
7708,317,27,12,0,1.0,,0.988524,11,0.007705,7,67.974297,0,7,parity
7709,297,125,5,0,1.0,,0.573183,12,0.006542,16,73.414283,0,7,parity
7710,436,27,16,0,1.0,,0.584768,1,0.125316,3,77.296695,0,7,parity
7711,26,512,6,0,1.0,,0.494383,3,0.016447,5,56.51803,0,7,parity
7712,399,343,18,0,1.0,,0.936993,8,0.034397,7,95.813714,0,7,parity
7713,306,343,8,0,1.0,,0.477086,11,0.039037,19,43.205829,0,7,parity
7714,317,729,6,0,1.0,,0.112511,11,0.009539,14,88.226764,0,7,parity
7715,226,27,17,0,1.0,,0.134964,15,0.014623,7,14.620002,0,7,parity
7716,333,1728,5,0,1.0,,0.729943,1,0.027513,14,42.354305,0,7,parity
7717,66,2744,1,0,1.0,,0.375567,6,0.021337,8,95.325879,0,7,parity
7718,82,2744,1,0,1.0,,0.116157,13,0.109806,16,60.059037,0,7,parity
7719,156,1331,7,0,1.0,,0.85472,13,0.079472,17,47.691304,0,7,parity
7720,415,2744,13,0,1.0,,0.878882,15,0.025677,0,34.397607,0,7,parity
7721,146,1728,3,0,1.0,,0.670465,15,0.263853,10,39.764845,0,7,parity
7722,376,1331,14,0,1.0,,0.649391,3,0.025694,12,73.881293,0,7,parity
7723,210,2197,5,0,1.0,,0.131885,11,0.009818,15,58.778342,0,7,parity
7724,152,1,14,0,1.0,,0.516461,2,0.006142,7,58.845975,0,7,parity
7725,254,1,11,0,1.0,,0.465218,13,0.009109,20,77.842612,0,7,parity
7726,295,125,1,0,1.0,,0.205909,1,0.032332,1,89.033267,0,7,parity
7727,121,2197,13,0,1.0,,0.716067,13,0.006026,13,86.546047,0,7,parity
7728,106,2197,19,0,1.0,,0.377918,1,0.01367,5,34.713693,0,7,parity
7729,401,343,20,0,1.0,,0.245803,8,0.006474,6,90.894768,0,7,parity
7730,429,512,11,0,1.0,,0.90826,9,0.019623,20,65.954155,0,7,parity
7731,114,8,19,0,1.0,,0.399333,9,0.007523,3,28.945173,0,7,parity
7732,375,27,20,0,1.0,,0.992934,11,0.018021,5,77.679452,0,7,parity
7733,401,2197,8,0,1.0,,0.408524,3,0.149277,1,31.435797,0,7,parity
7734,150,1331,19,0,1.0,,0.104372,4,0.03796,16,87.850072,0,7,parity
7735,438,8,14,0,1.0,,0.67528,8,0.010148,11,70.319872,0,7,parity
7736,231,1000,5,0,1.0,,0.21312,2,0.034925,8,43.036095,0,7,parity
7737,468,216,16,0,1.0,,0.204393,2,0.014379,17,81.387976,0,7,parity
7738,131,2744,20,0,1.0,,0.201842,6,0.017153,14,75.208225,0,7,parity
7739,496,8,2,0,1.0,,0.658308,4,0.741132,0,84.72828,0,7,parity
7740,162,729,17,0,1.0,,0.191489,12,0.167839,5,27.749507,0,7,parity
7741,308,125,3,0,1.0,,0.885591,5,0.015635,6,52.662904,0,7,parity
7742,348,2744,5,0,1.0,,0.637408,8,0.011426,14,63.511557,0,7,parity
7743,415,8,5,0,1.0,,0.344183,8,0.015831,14,38.762767,0,7,parity
7744,243,64,19,0,1.0,,0.669848,6,0.790719,10,61.495397,0,7,parity
7745,137,1,7,0,1.0,,0.237032,5,0.083177,2,62.901142,0,7,parity
7746,451,2744,3,0,1.0,,0.875902,9,0.077113,14,57.256722,0,7,parity
7747,31,512,4,0,1.0,,0.194088,15,0.017606,15,93.212437,0,7,parity
7748,114,8,10,0,1.0,,0.17087,4,0.02439,8,16.47334,0,7,parity
7749,250,8,1,0,1.0,,0.289203,15,0.006212,10,56.795814,0,7,parity
7750,34,8,8,0,1.0,,0.670688,4,0.018557,12,94.85986,0,7,parity
7751,71,1,10,0,1.0,,0.593946,13,0.019673,14,18.404763,0,7,parity
7752,74,8,19,0,1.0,,0.970685,7,0.014805,19,92.687979,0,7,parity
7753,84,216,9,0,1.0,,0.824417,13,0.007067,20,84.353467,0,7,parity
7754,216,1,14,0,1.0,,0.210542,3,0.025405,19,95.133133,0,7,parity
7755,382,64,8,0,1.0,,0.229933,2,0.00669,3,22.77009,0,7,parity
7756,357,8,20,0,1.0,,0.220484,2,0.791927,12,54.90236,0,7,parity
7757,372,1331,2,0,1.0,,0.136816,10,0.013882,10,13.633969,0,7,parity
7758,480,2744,16,0,1.0,,0.819621,10,0.018399,12,44.764657,0,7,parity
7759,113,8,12,0,1.0,,0.251443,14,0.039899,14,23.228397,0,7,parity
7760,497,3375,14,0,1.0,,0.544417,2,0.006998,17,35.902565,0,7,parity
7761,220,1728,3,0,1.0,,0.8043,12,0.00942,20,69.648833,0,7,parity
7762,449,1,11,0,1.0,,0.206983,7,0.006962,4,41.257607,0,7,parity
7763,365,1000,6,0,1.0,,0.871531,9,0.010686,8,20.524354,0,7,parity
7764,180,2744,7,0,1.0,,0.948278,2,0.013641,18,51.221336,0,7,parity
7765,413,512,20,0,1.0,,0.679004,7,0.010173,20,69.726591,0,7,parity
7766,88,125,14,0,1.0,,0.127174,9,0.017032,9,84.391049,0,7,parity
7767,478,1,13,0,1.0,,0.419908,9,0.017158,4,28.578324,0,7,parity
7768,463,3375,6,0,1.0,,0.270797,7,0.019693,5,34.717987,0,7,parity
7769,426,64,5,0,1.0,,0.317563,5,0.203947,7,47.703976,0,7,parity
7770,296,3375,13,0,1.0,,0.504646,2,0.0193,3,48.125723,0,7,parity
7771,494,2197,17,0,1.0,,0.507519,8,0.027123,1,72.488713,0,7,parity
7772,404,1,4,0,1.0,,0.419435,14,0.024882,12,73.532519,0,7,parity
7773,89,216,10,0,1.0,,0.964939,11,0.029411,8,86.260988,0,7,parity
7774,39,64,12,0,1.0,,0.712092,13,0.006099,4,29.187761,0,7,parity
7775,205,64,6,0,1.0,,0.560351,15,0.453867,15,61.513374,0,7,parity
7776,405,64,7,0,1.0,,0.462641,11,0.409149,6,35.695963,0,7,parity
7777,446,216,11,0,1.0,,0.958849,12,0.020544,10,62.904396,0,7,parity
7778,43,64,14,0,1.0,,0.311123,14,0.005751,19,55.196094,0,7,parity
7779,190,1331,16,0,1.0,,0.318277,11,0.047812,13,40.984173,0,7,parity
7780,99,1728,3,0,1.0,,0.702255,7,0.051478,7,30.938462,0,7,parity
7781,397,3375,18,0,1.0,,0.427165,2,0.028207,13,71.31882,0,7,parity
7782,400,8,7,0,1.0,,0.625227,4,0.016282,1,64.72135,0,7,parity
7783,115,27,1,0,1.0,,0.168194,5,0.012957,17,20.511427,0,7,parity
7784,294,3375,9,0,1.0,,0.771009,12,0.013317,6,30.564369,0,7,parity
7785,377,1000,20,0,1.0,,0.381227,13,0.008814,14,64.006779,0,7,parity
7786,301,8,13,0,1.0,,0.942991,5,0.006744,20,26.523122,0,7,parity
7787,247,64,8,0,1.0,,0.56969,15,0.008374,1,35.419978,0,7,parity
7788,168,729,12,0,1.0,,0.870021,9,0.005662,14,84.559708,0,7,parity
7789,352,1728,11,0,1.0,,0.738744,14,0.113547,8,50.967971,0,7,parity
7790,375,125,5,0,1.0,,0.727152,2,0.007475,17,91.181471,0,7,parity
7791,75,1000,15,0,1.0,,0.380287,5,0.073174,15,90.228043,0,7,parity
7792,201,1,13,0,1.0,,0.667414,2,0.208405,0,83.235789,0,7,parity
7793,48,2744,20,0,1.0,,0.136959,13,0.013159,6,92.560925,0,7,parity
7794,50,216,14,0,1.0,,0.229084,8,0.025808,14,65.06303,0,7,parity
7795,27,2744,9,0,1.0,,0.196776,8,0.417023,14,44.602199,0,7,parity
7796,184,27,15,0,1.0,,0.657216,13,0.021669,15,46.328909,0,7,parity
7797,465,125,17,0,1.0,,0.358261,9,0.007093,11,27.617701,0,7,parity
7798,419,1728,17,0,1.0,,0.227041,9,0.088749,0,25.867091,0,7,parity
7799,12,64,11,0,1.0,,0.887072,4,0.056196,3,85.984837,0,7,parity
7800,154,1,3,0,1.0,,0.3185,6,0.064781,18,33.380135,0,7,parity
7801,309,1000,18,0,1.0,,0.274089,4,0.007702,1,38.346967,0,7,parity
7802,190,729,8,0,1.0,,0.376917,6,0.007168,7,26.124789,0,7,parity
7803,264,125,18,0,1.0,,0.801356,11,0.011643,19,29.630159,0,7,parity
7804,284,512,15,0,1.0,,0.683262,5,0.009712,2,74.844026,0,7,parity
7805,443,343,4,0,1.0,,0.125313,5,0.012531,2,97.061745,0,7,parity
7806,263,1728,11,0,1.0,,0.828851,14,0.040975,6,95.151813,0,7,parity
7807,47,1728,1,0,1.0,,0.541388,6,0.010577,0,51.166526,0,7,parity
7808,271,216,8,0,1.0,,0.995404,13,0.012488,17,15.585899,0,7,parity
7809,500,1728,16,0,1.0,,0.770898,7,0.031094,4,84.604099,0,7,parity
7810,290,729,5,0,1.0,,0.533757,6,0.133265,7,66.342376,0,7,parity
7811,474,64,2,0,1.0,,0.910846,12,0.259337,15,74.481005,0,7,parity
7812,463,27,5,0,1.0,,0.951556,6,0.022422,3,30.752936,0,7,parity
